event_id,name,date,time,status,segment,genre,venue_name,venue_lat,venue_lon,price_min,price_max,price_is_estimated,day_of_week,month_name,year,url,image_url
Z698xZq2Z1kQbatuI,Alice i Underlandet Cirkusshow,2026-11-03,18:00:00,onsale,Arts & Theatre,Circus & Specialty Acts,Cirkus,59.32457,18.09969,487,557,True,Tuesday,November,2026,https://www.ticketmaster.se/event/alice-i-underlandet-cirkusshow-biljetter/698269368,https://s1.ticketm.net/dam/a/30a/f83316c5-2350-432d-8acf-00773d95130a_SOURCE
Z698xZq2Z1k8V4oFs,Alice i Underlandet Cirkusshow,2026-11-04,18:00:00,onsale,Arts & Theatre,Spectacular,Cirkus,59.32457,18.09969,594,719,True,Wednesday,November,2026,https://www.ticketmaster.se/event/alice-i-underlandet-cirkusshow-biljetter/434551231,https://s1.ticketm.net/dam/a/30a/f83316c5-2350-432d-8acf-00773d95130a_SOURCE
Z698xZq2Z1kjpa7Os,Mo Gilligan - The Mo You Know,2026-11-04,20:00:00,onsale,Arts & Theatre,Comedy,Göta Lejon,59.31378,18.07384,495,640,True,Wednesday,November,2026,https://www.ticketmaster.se/event/mo-gilligan-the-mo-you-know-biljetter/716244831,https://s1.ticketm.net/dam/e/396/efc51530-cf22-4b96-a8c7-a77178e5d396_RETINA_PORTRAIT_16_9.jpg
Z698xZq2Z1kOxjFbE,MAMMA MIA! THE PARTY,2026-11-05,18:30:00,onsale,Arts & Theatre,Theatre,Tyrol,59.324127,18.096259,332,553,True,Thursday,November,2026,https://www.ticketmaster.se/event/mamma-mia-the-party-biljetter/822708627,https://s1.ticketm.net/dam/a/08d/3e62af05-2974-4fea-836f-c0c75ed0008d_RETINA_LANDSCAPE_16_9.jpg
Z698xZq2Z16vP-_6aJ,"Elvis, Elvis, Elvis!",2026-11-05,19:00:00,onsale,Music,Rock,Nya Cirkus,59.32458,18.0997,838,1065,True,Thursday,November,2026,https://www.ticketmaster.se/event/elvis-elvis-elvis-2026-biljetter/1961647266,https://s1.ticketm.net/dam/a/743/ffe78e3c-4f1d-44b0-8303-99bfcf80d743_ARTIST_PAGE_3_2.jpg
Z698xZq2Z1kvK3fqP,Torka aldrig tårar utan handskar,2026-11-05,19:30:00,onsale,Arts & Theatre,Theatre,Göta Lejon,59.31378,18.07384,324,411,True,Thursday,November,2026,https://www.ticketmaster.se/event/torka-aldrig-tarar-utan-handskar-biljetter/53494765,https://s1.ticketm.net/dam/a/c04/e189e030-d506-413c-9877-abbf392eac04_TABLET_LANDSCAPE_16_9.jpg
Z698xZq2Z1kq6708k,Goran Bregovic,2026-11-05,20:30:00,onsale,Music,World,Filadelfia Convention Center,59.33948,18.03484,534,826,True,Thursday,November,2026,https://www.ticketmaster.se/event/goran-bregovic-biljetter/747124406,https://s1.ticketm.net/dam/e/217/9ade317c-898d-476d-a29c-38d88a433217_RECOMENDATION_16_9.jpg
Z698xZq2Z16v_YPe1Z,Labero's Magic World,2026-11-06,18:00:00,onsale,Arts & Theatre,Magic & Illusion,La Botanica,59.36898,18.00585,592,871,True,Friday,November,2026,https://www.ticketmaster.se/event/laberos-magic-world-biljetter/1670942280,https://s1.ticketm.net/dam/a/f00/7a24bdb3-8f78-408b-85aa-125463437f00_TABLET_LANDSCAPE_3_2.jpg
Z698xZq2Z1k0_jP-0,MAMMA MIA! THE PARTY,2026-11-06,18:30:00,onsale,Arts & Theatre,Theatre,Tyrol,59.324127,18.096259,309,411,True,Friday,November,2026,https://www.ticketmaster.se/event/mamma-mia-the-party-biljetter/919725864,https://s1.ticketm.net/dam/a/08d/3e62af05-2974-4fea-836f-c0c75ed0008d_RETINA_LANDSCAPE_16_9.jpg
Z698xZq2Z16v4wOMQK,Soweto Gospel Choir,2026-11-06,19:00:00,onsale,Music,Classical,Nya Cirkus,59.32458,18.0997,827,1016,True,Friday,November,2026,https://www.ticketmaster.se/event/soweto-gospel-choir-biljetter/1572837693,https://s1.ticketm.net/dam/e/4b3/aebdbc8d-c649-4601-b189-8a6948e3c4b3_TABLET_LANDSCAPE_16_9.jpg
Z698xZq2Z16v7satfk,Torka aldrig tårar utan handskar,2026-11-06,19:30:00,onsale,Arts & Theatre,Theatre,Göta Lejon,59.31378,18.07384,338,619,True,Friday,November,2026,https://www.ticketmaster.se/event/torka-aldrig-tarar-utan-handskar-biljetter/1131269506,https://s1.ticketm.net/dam/a/c04/e189e030-d506-413c-9877-abbf392eac04_TABLET_LANDSCAPE_16_9.jpg
Z698xZq2Z16vQfZojJ,MAFFIA COMEDY SUPERWEEKEND,2026-11-06,20:00:00,onsale,Arts & Theatre,Comedy,Clarion Hotel Sign,59.99333,18.89062,746,847,True,Friday,November,2026,https://www.ticketmaster.se/event/maffia-comedy-superweekend-biljetter/1694011726,https://s1.ticketm.net/dam/a/2f9/43412b6f-da4a-4529-afd0-31ba4b1162f9_RECOMENDATION_16_9.jpg
Z698xZq2Z16vC6FSFM,MAMMA MIA! THE PARTY,2026-11-07,13:00:00,onsale,Arts & Theatre,Theatre,Tyrol,59.324127,18.096259,558,672,True,Saturday,November,2026,https://www.ticketmaster.se/event/mamma-mia-the-party-biljetter/1387233237,https://s1.ticketm.net/dam/a/08d/3e62af05-2974-4fea-836f-c0c75ed0008d_RETINA_LANDSCAPE_16_9.jpg
Z698xZq2Z16vjfq9vp,Torka aldrig tårar utan handskar,2026-11-07,15:00:00,onsale,Arts & Theatre,Theatre,Göta Lejon,59.31378,18.07384,681,733,True,Saturday,November,2026,https://www.ticketmaster.se/event/torka-aldrig-tarar-utan-handskar-biljetter/1714757056,https://s1.ticketm.net/dam/a/c04/e189e030-d506-413c-9877-abbf392eac04_TABLET_LANDSCAPE_16_9.jpg
Z698xZq2Z16v7gfwuO,Labero's Magic World,2026-11-07,18:00:00,onsale,Miscellaneous,Food & Drink,La Botanica,59.36898,18.00585,167,333,True,Saturday,November,2026,https://www.ticketmaster.se/event/laberos-magic-world-biljetter/1135532360,https://s1.ticketm.net/dam/a/f00/7a24bdb3-8f78-408b-85aa-125463437f00_TABLET_LANDSCAPE_3_2.jpg
Z698xZq2Z16v19-NGZ,Torka aldrig tårar utan handskar,2026-11-07,19:30:00,onsale,Arts & Theatre,Theatre,Göta Lejon,59.31378,18.07384,415,658,True,Saturday,November,2026,https://www.ticketmaster.se/event/torka-aldrig-tarar-utan-handskar-biljetter/1297863300,https://s1.ticketm.net/dam/a/c04/e189e030-d506-413c-9877-abbf392eac04_TABLET_LANDSCAPE_16_9.jpg
Z698xZq2Z1AYfdfA,MAMMA MIA! THE PARTY,2026-11-07,19:30:00,onsale,Arts & Theatre,Theatre,Tyrol,59.324127,18.096259,430,613,True,Saturday,November,2026,https://www.ticketmaster.se/event/mamma-mia-the-party-biljetter/30503505,https://s1.ticketm.net/dam/a/08d/3e62af05-2974-4fea-836f-c0c75ed0008d_RETINA_LANDSCAPE_16_9.jpg
Z698xZq2Z1kkex7_4,Nisse Hallberg - 8 år senare,2026-11-07,19:30:00,onsale,Arts & Theatre,Comedy,Nya Cirkus,59.32458,18.0997,554,619,True,Saturday,November,2026,https://www.ticketmaster.se/event/nisse-hallberg-8-ar-senare-biljetter/182884655,https://s1.ticketm.net/dam/a/964/7915f558-0e29-4a50-a4c0-9ac271640964_TABLET_LANDSCAPE_3_2.jpg
Z698xZq2Z1k4FZepp,MAFFIA COMEDY SUPERWEEKEND,2026-11-07,20:00:00,onsale,Arts & Theatre,Comedy,Clarion Hotel Sign,59.99333,18.89062,315,566,True,Saturday,November,2026,https://www.ticketmaster.se/event/maffia-comedy-superweekend-biljetter/548002596,https://s1.ticketm.net/dam/a/2f9/43412b6f-da4a-4529-afd0-31ba4b1162f9_RECOMENDATION_16_9.jpg
Z698xZq2Z1kF3fKab,Beth Hart,2026-11-07,20:00:00,rescheduled,Music,Rock,B-K,59.3417,18.11862,735,881,True,Saturday,November,2026,https://www.ticketmaster.se/event/beth-hart-biljetter/212513258,https://s1.ticketm.net/dam/a/b4c/91190663-23ba-4a63-bb2f-0e8187e2db4c_EVENT_DETAIL_PAGE_16_9.jpg
Z698xZq2Z16vx7jybF,Djungelboken The Musical,2026-11-08,16:00:00,onsale,Miscellaneous,Family,Göta Lejon,59.31378,18.07384,367,625,True,Sunday,November,2026,https://www.ticketmaster.se/event/djungelboken-the-musical-biljetter/1884739608,https://s1.ticketm.net/dam/a/5f0/557a8a2a-fa47-48e2-affb-d813332e15f0_SOURCE
Z698xZq2Z1kfxfAbf,THE BEST OF CHRISTER SJÖGREN,2026-11-08,18:00:00,onsale,Music,Other,Rival,59.31816,18.06364,697,923,True,Sunday,November,2026,https://www.ticketmaster.se/event/the-best-of-christer-sjogren-biljetter/522505614,https://s1.ticketm.net/dam/a/165/dd3de441-2279-4f12-9446-2615818c8165_RETINA_LANDSCAPE_16_9.jpg
Z698xZq2Z16vJaG9Ob,Manfred Mann´s Earth Band,2026-11-09,19:30:00,onsale,Music,Rock,Cirkus,59.32457,18.09969,410,580,True,Monday,November,2026,https://www.ticketmaster.se/event/manfred-manns-earth-band-biljetter/1989317818,https://s1.ticketm.net/dam/e/4c2/9dcf7380-7f54-41ec-bdc3-e0ca0d3fa4c2_TABLET_LANDSCAPE_16_9.jpg
Z698xZq2Z1k-vaeGt,Kneecap,2026-11-09,19:30:00,onsale,Music,Other,B-K,59.3417,18.11862,419,594,True,Monday,November,2026,https://www.ticketmaster.se/event/kneecap-biljetter/841242329,https://s1.ticketm.net/dam/a/933/7ddad2cb-140c-4c3f-a6d5-03fca1e2e933_RETINA_PORTRAIT_16_9.jpg
Z698xZq2Z16v7fjbbP,The Simon & Garfunkel Story,2026-11-11,19:30:00,onsale,Music,Other,Nya Cirkus,59.32458,18.0997,604,873,True,Wednesday,November,2026,https://www.ticketmaster.se/event/the-simon--garfunkel-story-biljetter/1114718625,https://s1.ticketm.net/dam/a/557/31b196dd-1d1f-4bf0-a44a-b1cb9876a557_TABLET_LANDSCAPE_LARGE_16_9.jpg
Z698xZq2Z16vovpkGM,"J. Cole: The Fall-Off Tour, Platinum Tickets",2026-11-11,19:30:00,onsale,Music,Hip-Hop/Rap,Avicii Arena,59.29416,18.08081,548,702,True,Wednesday,November,2026,https://www.ticketmaster.se/event/j-cole-the-fall-off-tour-platinumbiljetter-biljetter/1441586337,https://s1.ticketm.net/dam/a/00a/087c7d8e-2940-4e0a-9600-f85e2193000a_EVENT_DETAIL_PAGE_16_9.jpg
Z698xZq2Z16vp6GyJb,MAMMA MIA! THE PARTY,2026-11-12,18:30:00,onsale,Arts & Theatre,Theatre,Tyrol,59.324127,18.096259,640,812,True,Thursday,November,2026,https://www.ticketmaster.se/event/mamma-mia-the-party-biljetter/1587339998,https://s1.ticketm.net/dam/a/08d/3e62af05-2974-4fea-836f-c0c75ed0008d_RETINA_LANDSCAPE_16_9.jpg
Z698xZq2Z1kJ4fFv7,Torka aldrig tårar utan handskar,2026-11-12,19:30:00,onsale,Arts & Theatre,Theatre,Göta Lejon,59.31378,18.07384,632,699,True,Thursday,November,2026,https://www.ticketmaster.se/event/torka-aldrig-tarar-utan-handskar-biljetter/995508044,https://s1.ticketm.net/dam/a/c04/e189e030-d506-413c-9877-abbf392eac04_TABLET_LANDSCAPE_16_9.jpg
Z698xZq2Z1k_xOgZ0,Labero's Magic World,2026-11-13,18:00:00,onsale,Miscellaneous,Food & Drink,La Botanica,59.36898,18.00585,376,637,True,Friday,November,2026,https://www.ticketmaster.se/event/laberos-magic-world-biljetter/662835024,https://s1.ticketm.net/dam/a/f00/7a24bdb3-8f78-408b-85aa-125463437f00_TABLET_LANDSCAPE_3_2.jpg
Z698xZq2Z16v4akafy,MAMMA MIA! THE PARTY,2026-11-13,18:30:00,onsale,Arts & Theatre,Theatre,Tyrol,59.324127,18.096259,337,559,True,Friday,November,2026,https://www.ticketmaster.se/event/mamma-mia-the-party-biljetter/1549189539,https://s1.ticketm.net/dam/a/08d/3e62af05-2974-4fea-836f-c0c75ed0008d_RETINA_LANDSCAPE_16_9.jpg
Z698xZq2Z16vevP8Ck,Torka aldrig tårar utan handskar,2026-11-13,19:30:00,onsale,Arts & Theatre,Theatre,Göta Lejon,59.31378,18.07384,355,544,True,Friday,November,2026,https://www.ticketmaster.se/event/torka-aldrig-tarar-utan-handskar-biljetter/1081950386,https://s1.ticketm.net/dam/a/c04/e189e030-d506-413c-9877-abbf392eac04_TABLET_LANDSCAPE_16_9.jpg
Z698xZq2Z1kAejaCo,BENJAMIN INGROSSO | WHAT HAPPENS NEXT? | Platinum tickets,2026-11-13,19:30:00,onsale,Music,Rock,Avicii Arena,59.29416,18.08081,661,887,True,Friday,November,2026,https://www.ticketmaster.se/event/benjamin-ingrosso-%7C-what-happens-next-%7C-platinumbiljetter-biljetter/142709391,https://s1.ticketm.net/dam/a/d86/a8e3f394-502b-42f4-ac39-d9b7cedbbd86_ARTIST_PAGE_3_2.jpg
Z698xZq2Z16v-oPM-I,MAFFIA COMEDY SUPERWEEKEND med Elina Du Rietz m.fl,2026-11-13,20:00:00,onsale,Arts & Theatre,Comedy,Clarion Hotel Sign,59.99333,18.89062,641,704,True,Friday,November,2026,https://www.ticketmaster.se/event/maffia-comedy-superweekend-med-elina-du-rietz-mfl-biljetter/1851977868,https://s1.ticketm.net/dam/a/2f9/43412b6f-da4a-4529-afd0-31ba4b1162f9_RECOMENDATION_16_9.jpg
Z698xZq2Z16vbwuSAP,Comedy Store,2026-11-13,20:00:00,onsale,Arts & Theatre,Comedy,The Laugh House på Scandic Klara,59.33397,18.06195,367,454,True,Friday,November,2026,https://www.ticketmaster.se/event/comedy-store-biljetter/1632373165,https://s1.ticketm.net/dam/a/c84/3cbb4874-e6ce-493e-9b2e-98d7b6bf0c84_RETINA_PORTRAIT_3_2.jpg
Z698xZq2Z1kq3vA8I,MAMMA MIA! THE PARTY,2026-11-14,13:00:00,onsale,Arts & Theatre,Theatre,Tyrol,59.324127,18.096259,430,521,True,Saturday,November,2026,https://www.ticketmaster.se/event/mamma-mia-the-party-biljetter/752045428,https://s1.ticketm.net/dam/a/08d/3e62af05-2974-4fea-836f-c0c75ed0008d_RETINA_LANDSCAPE_16_9.jpg
Z698xZq2Z16vPfxKvF,Torka aldrig tårar utan handskar,2026-11-14,15:00:00,onsale,Arts & Theatre,Theatre,Göta Lejon,59.31378,18.07384,521,767,True,Saturday,November,2026,https://www.ticketmaster.se/event/torka-aldrig-tarar-utan-handskar-biljetter/1954893048,https://s1.ticketm.net/dam/a/c04/e189e030-d506-413c-9877-abbf392eac04_TABLET_LANDSCAPE_16_9.jpg
Z698xZq2Z16eZd4z76,Labero's Magic World,2026-11-14,18:00:00,onsale,Miscellaneous,Food & Drink,La Botanica,59.36898,18.00585,152,221,True,Saturday,November,2026,https://www.ticketmaster.se/event/laberos-magic-world-biljetter/2003578107,https://s1.ticketm.net/dam/a/f00/7a24bdb3-8f78-408b-85aa-125463437f00_TABLET_LANDSCAPE_3_2.jpg
Z698xZq2Z1kGNFE-x,Torka aldrig tårar utan handskar,2026-11-14,19:30:00,onsale,Arts & Theatre,Theatre,Göta Lejon,59.31378,18.07384,397,589,True,Saturday,November,2026,https://www.ticketmaster.se/event/torka-aldrig-tarar-utan-handskar-biljetter/323227862,https://s1.ticketm.net/dam/a/c04/e189e030-d506-413c-9877-abbf392eac04_TABLET_LANDSCAPE_16_9.jpg
Z698xZq2Z1kr6_zC7,BENJAMIN INGROSSO | WHAT HAPPENS NEXT? | Platinum tickets,2026-11-14,19:30:00,onsale,Music,Rock,Avicii Arena,59.29416,18.08081,462,641,True,Saturday,November,2026,https://www.ticketmaster.se/event/benjamin-ingrosso-%7C-what-happens-next-%7C-platinumbiljetter-biljetter/787678384,https://s1.ticketm.net/dam/a/d86/a8e3f394-502b-42f4-ac39-d9b7cedbbd86_ARTIST_PAGE_3_2.jpg
Z698xZq2Z1kxd0Eq0,MAMMA MIA! THE PARTY,2026-11-14,19:30:00,onsale,Arts & Theatre,Theatre,Tyrol,59.324127,18.096259,479,645,True,Saturday,November,2026,https://www.ticketmaster.se/event/mamma-mia-the-party-biljetter/883927764,https://s1.ticketm.net/dam/a/08d/3e62af05-2974-4fea-836f-c0c75ed0008d_RETINA_LANDSCAPE_16_9.jpg
Z698xZq2Z16vG_xvb4,MAFFIA COMEDY SUPERWEEKEND med Elina Du Rietz m.fl,2026-11-14,20:00:00,onsale,Arts & Theatre,Comedy,Clarion Hotel Sign,59.99333,18.89062,629,704,True,Saturday,November,2026,https://www.ticketmaster.se/event/maffia-comedy-superweekend-med-elina-du-rietz-mfl-biljetter/1319881615,https://s1.ticketm.net/dam/a/2f9/43412b6f-da4a-4529-afd0-31ba4b1162f9_RECOMENDATION_16_9.jpg
Z698xZq2Z16vZVbSkf,Djungelboken The Musical,2026-11-15,16:00:00,onsale,Miscellaneous,Family,Göta Lejon,59.31378,18.07384,228,302,True,Sunday,November,2026,https://www.ticketmaster.se/event/djungelboken-the-musical-biljetter/1034633194,https://s1.ticketm.net/dam/a/5f0/557a8a2a-fa47-48e2-affb-d813332e15f0_SOURCE
Z698xZq2Z16v-IvYat,MAMMA MIA! THE PARTY,2026-11-19,18:30:00,onsale,Arts & Theatre,Theatre,Tyrol,59.324127,18.096259,715,916,True,Thursday,November,2026,https://www.ticketmaster.se/event/mamma-mia-the-party-biljetter/1868070269,https://s1.ticketm.net/dam/a/08d/3e62af05-2974-4fea-836f-c0c75ed0008d_RETINA_LANDSCAPE_16_9.jpg
Z698xZq2Z1koJ1FFb,Torka aldrig tårar utan handskar,2026-11-19,19:30:00,onsale,Arts & Theatre,Theatre,Göta Lejon,59.31378,18.07384,298,441,True,Thursday,November,2026,https://www.ticketmaster.se/event/torka-aldrig-tarar-utan-handskar-biljetter/466288218,https://s1.ticketm.net/dam/a/c04/e189e030-d506-413c-9877-abbf392eac04_TABLET_LANDSCAPE_16_9.jpg
Z698xZq2Z1kqwvSC_,Tomten är far till alla barnen,2026-11-19,19:30:00,onsale,Arts & Theatre,Theatre,Cirkus,59.32457,18.09969,663,802,True,Thursday,November,2026,https://www.ticketmaster.se/event/tomten-ar-far-till-alla-barnen-biljetter/772073399,https://s1.ticketm.net/dam/a/485/f1148298-044b-465e-852e-b6195da2c485_CUSTOM.jpg
Z698xZq2Z1kC34I7p,MAMMA MIA! THE PARTY,2026-11-20,18:30:00,onsale,Arts & Theatre,Theatre,Tyrol,59.324127,18.096259,646,728,True,Friday,November,2026,https://www.ticketmaster.se/event/mamma-mia-the-party-biljetter/392568116,https://s1.ticketm.net/dam/a/08d/3e62af05-2974-4fea-836f-c0c75ed0008d_RETINA_LANDSCAPE_16_9.jpg
Z698xZq2Z16v-A8sOO,Tomten är far till alla barnen,2026-11-20,19:30:00,onsale,Arts & Theatre,Theatre,Cirkus,59.32457,18.09969,259,464,True,Friday,November,2026,https://www.ticketmaster.se/event/tomten-ar-far-till-alla-barnen-biljetter/1845431820,https://s1.ticketm.net/dam/a/485/f1148298-044b-465e-852e-b6195da2c485_CUSTOM.jpg
Z698xZq2Z16vu_q94E,Torka aldrig tårar utan handskar,2026-11-20,19:30:00,onsale,Arts & Theatre,Theatre,Göta Lejon,59.31378,18.07384,288,435,True,Friday,November,2026,https://www.ticketmaster.se/event/torka-aldrig-tarar-utan-handskar-biljetter/1359757567,https://s1.ticketm.net/dam/a/c04/e189e030-d506-413c-9877-abbf392eac04_TABLET_LANDSCAPE_16_9.jpg
Z698xZq2Z16vvvoVfz,MAFFIA COMEDY SUPERWEEKEND med Elin Almén m.fl,2026-11-20,20:00:00,onsale,Arts & Theatre,Comedy,Clarion Hotel Sign,59.99333,18.89062,387,477,True,Friday,November,2026,https://www.ticketmaster.se/event/maffia-comedy-superweekend-med-elin-almen-mfl-biljetter/1041474538,https://s1.ticketm.net/dam/a/2f9/43412b6f-da4a-4529-afd0-31ba4b1162f9_RECOMENDATION_16_9.jpg
Z698xZq2Z16eeo4yFx,Italienska vindagen 2026,2026-11-21,12:00:00,onsale,Miscellaneous,Food & Drink,Grand Hotel,59.330854,18.076456,395,513,True,Saturday,November,2026,https://www.ticketmaster.se/event/italienska-vindagen-2026-biljetter/2091579222,https://s1.ticketm.net/dam/a/252/7aef2c40-5083-43f5-8f9b-e338735c9252_RETINA_PORTRAIT_16_9.jpg
Z698xZq2Z16vQffE39,MAMMA MIA! THE PARTY,2026-11-21,13:00:00,onsale,Arts & Theatre,Theatre,Tyrol,59.324127,18.096259,677,930,True,Saturday,November,2026,https://www.ticketmaster.se/event/mamma-mia-the-party-biljetter/1694527497,https://s1.ticketm.net/dam/a/08d/3e62af05-2974-4fea-836f-c0c75ed0008d_RETINA_LANDSCAPE_16_9.jpg
Z698xZq2Z1k8wkf7V,Torka aldrig tårar utan handskar,2026-11-21,15:00:00,onsale,Arts & Theatre,Theatre,Göta Lejon,59.31378,18.07384,437,520,True,Saturday,November,2026,https://www.ticketmaster.se/event/torka-aldrig-tarar-utan-handskar-biljetter/432194134,https://s1.ticketm.net/dam/a/c04/e189e030-d506-413c-9877-abbf392eac04_TABLET_LANDSCAPE_16_9.jpg
Z698xZq2Z1kGVk3fI,Tomten är far till alla barnen,2026-11-21,15:00:00,onsale,Arts & Theatre,Theatre,Cirkus,59.32457,18.09969,338,510,True,Saturday,November,2026,https://www.ticketmaster.se/event/tomten-ar-far-till-alla-barnen-biljetter/334192528,https://s1.ticketm.net/dam/a/485/f1148298-044b-465e-852e-b6195da2c485_CUSTOM.jpg
Z698xZq2Z16vFv0Nak,Torka aldrig tårar utan handskar,2026-11-21,19:30:00,onsale,Arts & Theatre,Theatre,Göta Lejon,59.31378,18.07384,331,454,True,Saturday,November,2026,https://www.ticketmaster.se/event/torka-aldrig-tarar-utan-handskar-biljetter/1201923246,https://s1.ticketm.net/dam/a/c04/e189e030-d506-413c-9877-abbf392eac04_TABLET_LANDSCAPE_16_9.jpg
Z698xZq2Z1k43btOM,MAMMA MIA! THE PARTY,2026-11-21,19:30:00,onsale,Arts & Theatre,Theatre,Tyrol,59.324127,18.096259,563,626,True,Saturday,November,2026,https://www.ticketmaster.se/event/mamma-mia-the-party-biljetter/552629837,https://s1.ticketm.net/dam/a/08d/3e62af05-2974-4fea-836f-c0c75ed0008d_RETINA_LANDSCAPE_16_9.jpg
Z698xZq2Z1kGg19p7,Tomten är far till alla barnen,2026-11-21,19:30:00,onsale,Arts & Theatre,Theatre,Cirkus,59.32457,18.09969,717,854,True,Saturday,November,2026,https://www.ticketmaster.se/event/tomten-ar-far-till-alla-barnen-biljetter/335297584,https://s1.ticketm.net/dam/a/485/f1148298-044b-465e-852e-b6195da2c485_CUSTOM.jpg
Z698xZq2Z16vaAjE0k,MAFFIA COMEDY SUPERWEEKEND med Elin Almén m.fl,2026-11-21,20:00:00,onsale,Arts & Theatre,Comedy,Clarion Hotel Sign,59.99333,18.89062,426,584,True,Saturday,November,2026,https://www.ticketmaster.se/event/maffia-comedy-superweekend-med-elin-almen-mfl-biljetter/1245727906,https://s1.ticketm.net/dam/a/2f9/43412b6f-da4a-4529-afd0-31ba4b1162f9_RECOMENDATION_16_9.jpg
Z698xZq2Z16vbfP6F3,Djungelboken The Musical,2026-11-22,16:00:00,onsale,Miscellaneous,Family,Göta Lejon,59.31378,18.07384,355,569,True,Sunday,November,2026,https://www.ticketmaster.se/event/djungelboken-the-musical-biljetter/1614947212,https://s1.ticketm.net/dam/a/5f0/557a8a2a-fa47-48e2-affb-d813332e15f0_SOURCE
Z698xZq2Z1kA6oy0-,KAJ,2026-11-24,19:30:00,onsale,Arts & Theatre,Spectacular,Göta Lejon,59.31378,18.07384,273,453,True,Tuesday,November,2026,https://www.ticketmaster.se/event/kaj-biljetter/147479921,https://s1.ticketm.net/dam/e/eba/e784f333-ceff-4f11-95b6-1c697dfa3eba_RECOMENDATION_16_9.jpg
Z698xZq2Z16vJ6JFr6,Svansjön med Liveorkester,2026-11-25,19:00:00,onsale,Arts & Theatre,Dance,Göta Lejon,59.31378,18.07384,656,762,True,Wednesday,November,2026,https://www.ticketmaster.se/event/svansjon-med-liveorkester-biljetter/1987988787,https://s1.ticketm.net/dam/e/b3b/a24baa89-93ba-46a5-93f4-84c897efdb3b_RETINA_LANDSCAPE_16_9.jpg
Z698xZq2Z16vpdo707,MAMMA MIA! THE PARTY,2026-11-26,18:30:00,onsale,Arts & Theatre,Theatre,Tyrol,59.324127,18.096259,432,544,True,Thursday,November,2026,https://www.ticketmaster.se/event/mamma-mia-the-party-biljetter/1583444904,https://s1.ticketm.net/dam/a/08d/3e62af05-2974-4fea-836f-c0c75ed0008d_RETINA_LANDSCAPE_16_9.jpg
Z698xZq2Z16v0Iudp3,Torka aldrig tårar utan handskar,2026-11-26,19:30:00,onsale,Arts & Theatre,Theatre,Göta Lejon,59.31378,18.07384,741,1041,True,Thursday,November,2026,https://www.ticketmaster.se/event/torka-aldrig-tarar-utan-handskar-biljetter/1928343592,https://s1.ticketm.net/dam/a/c04/e189e030-d506-413c-9877-abbf392eac04_TABLET_LANDSCAPE_16_9.jpg
Z698xZq2Z1k_NvtPK,Tomten är far till alla barnen,2026-11-26,19:30:00,onsale,Arts & Theatre,Theatre,Cirkus,59.32457,18.09969,642,715,True,Thursday,November,2026,https://www.ticketmaster.se/event/tomten-ar-far-till-alla-barnen-biljetter/663069953,https://s1.ticketm.net/dam/a/485/f1148298-044b-465e-852e-b6195da2c485_CUSTOM.jpg
Z698xZq2Z16ev-GgvS,MAMMA MIA! THE PARTY,2026-11-27,18:30:00,onsale,Arts & Theatre,Theatre,Tyrol,59.324127,18.096259,596,678,True,Friday,November,2026,https://www.ticketmaster.se/event/mamma-mia-the-party-biljetter/2061335073,https://s1.ticketm.net/dam/a/08d/3e62af05-2974-4fea-836f-c0c75ed0008d_RETINA_LANDSCAPE_16_9.jpg
Z698xZq2Z16vOMPF16,Torka aldrig tårar utan handskar,2026-11-27,19:30:00,onsale,Arts & Theatre,Theatre,Göta Lejon,59.31378,18.07384,304,471,True,Friday,November,2026,https://www.ticketmaster.se/event/torka-aldrig-tarar-utan-handskar-biljetter/1837948287,https://s1.ticketm.net/dam/a/c04/e189e030-d506-413c-9877-abbf392eac04_TABLET_LANDSCAPE_16_9.jpg
Z698xZq2Z1kF3qwak,Tomten är far till alla barnen,2026-11-27,19:30:00,onsale,Arts & Theatre,Theatre,Cirkus,59.32457,18.09969,312,550,True,Friday,November,2026,https://www.ticketmaster.se/event/tomten-ar-far-till-alla-barnen-biljetter/212772246,https://s1.ticketm.net/dam/a/485/f1148298-044b-465e-852e-b6195da2c485_CUSTOM.jpg
Z698xZq2Z16vZ7F4J7,MAFFIA COMEDY SUPERWEEKEND med Diyari Mahmoud m.fl,2026-11-27,20:00:00,onsale,Arts & Theatre,Comedy,Clarion Hotel Sign,59.99333,18.89062,730,935,True,Friday,November,2026,https://www.ticketmaster.se/event/maffia-comedy-superweekend-med-diyari-mahmoud-mfl-biljetter/1004215984,https://s1.ticketm.net/dam/a/2f9/43412b6f-da4a-4529-afd0-31ba4b1162f9_RECOMENDATION_16_9.jpg
Z698xZq2Z16eZbfvax,MAMMA MIA! THE PARTY,2026-11-28,13:00:00,onsale,Arts & Theatre,Theatre,Tyrol,59.324127,18.096259,622,921,True,Saturday,November,2026,https://www.ticketmaster.se/event/mamma-mia-the-party-biljetter/2018501262,https://s1.ticketm.net/dam/a/08d/3e62af05-2974-4fea-836f-c0c75ed0008d_RETINA_LANDSCAPE_16_9.jpg
